mmsi,event_id,flag,nearest_ais_km,unmatched,vessel_class,size_category,speed_knots,heading,turn_off,turn_on,lat,lon,label
233164663,16355,UK,91.2,False,bulk_carrier,small,3.6,313.6,2024-03-26T18:00:00,2024-03-26T18:06:00,40.6174,33.3978,0
538559966,5038,Marshall Islands,213.0,False,tanker,VLCC,2.1,73.6,2024-12-27T12:00:00,2024-12-28T02:31:44.432294,45.3412,132.8064,1
538187982,4400,Marshall Islands,224.3,True,tanker,VLCC,0.1,247.8,2024-08-29T04:00:00,2024-08-29T16:37:24.307941,25.8119,57.9385,1
413359606,13518,China,80.4,False,tanker,small,4.9,160.4,2024-11-14T01:00:00,2024-11-14T01:06:00,36.5967,22.8853,0
241153520,7352,Greece,29.9,False,passenger,small,12.3,41.2,2024-09-30T06:00:00,2024-09-30T11:15:23.018411,37.1684,-30.4984,0
233998365,4806,UK,42.5,False,tanker,small,5.6,342.4,2024-07-01T07:00:00,2024-07-01T09:59:42.645893,10.4549,116.8603,0
441688072,866,South Korea,4.2,False,fishing,large,11.6,225.7,2024-03-07T10:00:00,2024-03-07T16:02:28.394601,8.5213,-2.6023,0
259735575,9634,Norway,111.4,False,fishing,medium,15.2,13.6,2024-09-07T15:00:00,2024-09-07T18:26:46.183877,13.1819,110.5519,0
237674432,2262,Greece,129.6,False,tanker,large,2.4,328.0,2024-02-25T22:00:00,2024-02-25T22:37:42.925564,-5.7008,65.3706,0
626444848,14349,Gabon,88.1,False,container,large,16.8,198.6,2024-01-11T04:00:00,2024-01-11T04:06:00,52.894,-21.1607,0
616266758,1437,Comoros,248.1,True,tanker,medium,3.0,182.5,2024-02-07T00:00:00,2024-02-07T18:25:58.970578,41.9966,20.7514,1
613485378,508,Cameroon,127.2,False,tanker,large,7.4,331.3,2024-02-14T08:00:00,2024-02-15T07:24:50.808378,48.0529,135.8109,1
257198475,9529,Norway,111.5,True,cargo,medium,9.7,210.0,2024-07-23T09:00:00,2024-07-23T13:21:05.008128,1.5509,116.0111,0
220124768,5403,Denmark,187.9,True,tanker,VLCC,4.6,315.5,2024-11-05T09:00:00,2024-11-06T17:10:33.803391,26.3959,58.8684,1
219068863,5931,Denmark,114.0,False,tanker,medium,7.7,266.4,2024-07-06T11:00:00,2024-07-07T18:11:34.518130,35.9994,-5.5677,1
440566296,18782,South Korea,2.0,False,bulk_carrier,medium,4.3,287.4,2024-04-08T11:00:00,2024-04-08T11:06:00,12.429,53.2014,0
565196725,2459,Singapore,81.6,True,cargo,large,9.6,297.4,2024-01-30T10:00:00,2024-01-30T10:06:00,45.4215,-17.2599,0
234830062,19713,UK,66.9,False,tanker,medium,16.8,209.9,2024-06-02T17:00:00,2024-06-02T22:22:33.382746,9.3687,-3.4221,0
413308255,12235,China,49.1,False,bulk_carrier,small,2.1,212.5,2024-12-15T00:00:00,2024-12-15T02:59:38.792226,-1.5079,3.3451,0
674784369,5754,Tanzania,92.4,False,tanker,large,5.5,11.9,2024-06-04T09:00:00,2024-06-04T10:15:58.047984,30.9828,-7.8742,0
368619301,10815,USA,37.8,False,container,VLCC,12.5,141.8,2024-08-03T17:00:00,2024-08-03T21:42:10.322176,17.1134,108.4834,0
511146723,4387,Palau,126.4,False,tanker,large,2.5,358.4,2024-08-07T00:00:00,2024-08-07T06:57:19.882285,36.0764,-5.5312,1
626362089,6256,Gabon,7.6,False,tanker,large,13.1,252.7,2024-11-13T12:00:00,2024-11-13T12:06:00,14.2737,110.0956,0
237094912,3822,Greece,9.8,False,fishing,small,10.6,78.2,2024-08-07T21:00:00,2024-08-07T23:45:38.673193,39.7986,3.443,0
431628260,11179,Japan,37.6,False,container,small,10.2,35.9,2024-05-22T06:00:00,2024-05-22T06:12:08.764894,37.4083,24.8775,0
354361369,16593,Panama,60.5,False,cargo,small,9.4,178.6,2024-09-09T04:00:00,2024-09-09T06:19:24.994660,43.9991,-8.2459,0
441127355,2205,South Korea,2.0,False,cargo,medium,17.5,152.7,2024-08-27T23:00:00,2024-08-27T23:16:28.486545,48.6011,-33.724,0
440173607,10539,South Korea,75.1,False,other,large,9.8,200.5,2024-09-11T07:00:00,2024-09-11T07:06:00,40.8859,-3.6553,0
357759992,1540,Panama,292.3,False,tanker,VLCC,3.1,168.1,2024-02-26T05:00:00,2024-02-26T14:06:35.551882,36.7582,21.9437,1
432518305,2633,Japan,76.2,True,fishing,small,6.8,41.5,2024-05-06T12:00:00,2024-05-06T13:38:58.474274,7.7121,-7.5644,0
616870133,1212,Comoros,57.2,False,tanker,medium,1.4,357.5,2024-01-25T13:00:00,2024-01-26T01:26:52.168342,40.9001,28.7297,1
237441554,8796,Greece,2.0,False,cargo,medium,11.2,181.5,2024-02-26T19:00:00,2024-02-26T19:06:00,4.5928,107.8815,0
338503740,16292,USA,133.0,False,bulk_carrier,small,6.2,338.4,2024-05-08T19:00:00,2024-05-08T23:39:30.719570,36.8929,5.881,0
671328571,2561,Togo,242.4,True,tanker,medium,4.7,283.3,2024-01-20T08:00:00,2024-01-21T01:16:00.835119,36.79,22.3821,1
239091785,6619,Greece,2.0,False,tanker,medium,5.7,341.8,2024-01-09T12:00:00,2024-01-09T13:24:50.675503,-0.4799,58.5376,0
564840420,6541,Singapore,48.2,False,tanker,large,9.6,212.5,2024-01-27T05:00:00,2024-01-27T06:37:27.314479,34.2834,32.1892,0
441884225,5081,South Korea,79.9,False,bulk_carrier,medium,5.6,150.4,2024-12-30T07:00:00,2024-12-30T07:52:16.872952,8.8162,-9.67,0
413163509,6180,China,2.0,True,container,medium,7.8,309.8,2024-04-11T02:00:00,2024-04-11T02:06:00,11.4201,62.9786,0
511173079,391,Palau,174.9,False,tanker,VLCC,6.3,335.9,2024-10-16T15:00:00,2024-10-18T00:23:36.651384,7.1956,71.1337,1
626893903,11360,Gabon,65.2,False,tanker,medium,15.9,206.4,2024-07-09T04:00:00,2024-07-09T11:41:21.037205,35.8861,-5.2821,0
626327269,11088,Gabon,98.7,False,container,VLCC,6.9,27.7,2024-11-13T18:00:00,2024-11-13T19:11:48.395131,32.6532,35.4588,0
413084511,3576,China,64.0,False,container,large,8.4,344.8,2024-01-12T14:00:00,2024-01-12T19:00:51.091759,40.1244,25.8615,0
511469409,3591,Palau,177.2,True,tanker,large,1.8,186.1,2024-03-08T20:00:00,2024-03-09T10:49:53.480628,44.7657,38.176,1
338201735,4862,USA,96.4,False,cargo,small,15.5,32.4,2024-12-24T20:00:00,2024-12-24T20:57:57.064796,2.6183,61.684,0
219123095,1947,Denmark,14.7,False,passenger,large,0.2,349.2,2024-05-04T15:00:00,2024-05-04T17:18:01.453425,-7.8495,60.6979,0
220451041,231,Denmark,80.2,False,bulk_carrier,large,7.8,70.5,2024-09-22T12:00:00,2024-09-22T12:06:00,1.8884,50.2119,0
240789742,9052,Greece,10.5,False,container,medium,5.7,130.4,2024-08-20T06:00:00,2024-08-20T10:19:36.407167,13.0282,3.0078,0
564275822,10402,Singapore,63.5,True,container,small,15.1,284.8,2024-09-22T19:00:00,2024-09-22T21:07:26.717312,32.4834,-4.9662,0
219687430,8205,Denmark,80.4,False,container,medium,11.4,235.1,2024-05-11T13:00:00,2024-05-11T13:06:00,31.3154,28.1284,0
674940324,947,Tanzania,242.3,True,tanker,large,3.0,57.7,2024-05-16T16:00:00,2024-05-17T07:30:06.972680,72.8975,24.3613,1
233816852,9088,UK,54.6,False,bulk_carrier,VLCC,11.8,179.6,2024-12-28T09:00:00,2024-12-28T10:33:14.710660,49.8954,-34.7139,0
538838269,7839,Marshall Islands,72.7,False,cargo,medium,10.7,119.5,2024-04-08T08:00:00,2024-04-08T14:04:18.103377,45.4261,38.7703,0
233908620,18118,UK,34.8,False,container,VLCC,10.0,144.1,2024-04-07T12:00:00,2024-04-07T15:34:23.138966,-5.9431,79.7529,0
366514588,14411,USA,9.3,False,cargo,VLCC,9.2,236.0,2024-02-15T10:00:00,2024-02-15T15:22:23.206254,37.7234,-21.6248,0
626995412,2548,Gabon,87.5,False,tanker,large,6.0,267.3,2024-10-12T11:00:00,2024-10-12T22:32:13.511682,18.3854,109.6944,1
211108873,11669,Germany,13.2,False,bulk_carrier,small,16.3,148.0,2024-05-31T11:00:00,2024-05-31T11:06:00,22.7109,118.5527,0
616913926,6519,Comoros,94.2,False,tanker,medium,3.7,293.3,2024-09-03T12:00:00,2024-09-03T14:25:49.959986,9.7148,-7.9131,0
616797542,273,Comoros,202.9,True,bulk_carrier,medium,4.3,296.3,2024-01-31T05:00:00,2024-02-01T14:11:44.356870,48.4553,143.3164,1
616344897,3619,Comoros,93.8,False,tanker,large,4.2,30.7,2024-12-24T01:00:00,2024-12-24T02:04:34.366706,44.0686,39.8329,1
413610857,12277,China,60.8,False,fishing,medium,8.2,38.5,2024-10-09T23:00:00,2024-10-09T23:07:14.079965,45.1509,40.2678,0
626362837,15741,Gabon,65.3,False,tanker,VLCC,12.4,316.3,2024-09-18T17:00:00,2024-09-18T19:32:52.052825,15.0375,69.9596,0
431218591,520,Japan,49.2,False,cargo,medium,14.7,287.7,2024-11-25T22:00:00,2024-11-26T00:59:36.477476,8.6598,111.6977,0
237501424,14722,Greece,20.4,False,tanker,small,11.5,300.3,2024-01-24T06:00:00,2024-01-24T08:26:37.522376,15.9927,69.6191,0
232970889,2781,UK,56.1,False,cargo,small,9.6,348.6,2024-05-27T21:00:00,2024-05-28T00:22:40.333296,38.4651,27.5371,0
414188309,18322,China,50.8,False,tanker,large,15.8,173.7,2024-10-09T15:00:00,2024-10-09T16:19:36.986381,50.0939,-21.9894,0
538637222,4634,Marshall Islands,94.2,True,tanker,VLCC,3.0,183.5,2024-03-04T07:00:00,2024-03-04T09:41:08.582413,36.0653,-5.1665,1
431113801,10642,Japan,99.3,True,tanker,medium,15.1,336.9,2024-07-23T03:00:00,2024-07-23T04:39:35.900900,41.8039,-15.0322,0
211589856,1219,Germany,37.8,False,container,medium,16.0,150.3,2024-06-29T10:00:00,2024-06-29T16:00:04.141554,20.5209,110.0501,0
511380697,13465,Palau,54.5,False,bulk_carrier,VLCC,5.9,350.3,2024-04-12T02:00:00,2024-04-12T06:34:20.779446,0.2328,2.4927,0
338405359,2494,USA,156.8,False,fishing,small,11.2,145.3,2024-12-24T13:00:00,2024-12-24T18:31:43.153987,36.7363,22.3253,0
441188193,14938,South Korea,21.1,False,cargo,VLCC,11.7,100.1,2024-04-18T20:00:00,2024-04-18T20:06:00,13.289,50.0907,0
674890701,7824,Tanzania,25.4,True,tanker,small,6.8,133.8,2024-07-04T09:00:00,2024-07-04T12:32:32.182715,44.6204,-28.0745,0
412492718,4274,China,137.5,False,tanker,medium,17.1,348.8,2024-10-19T13:00:00,2024-10-19T13:06:00,45.5718,-25.7788,0
565968783,7457,Singapore,34.0,False,tanker,small,7.0,295.8,2024-01-16T06:00:00,2024-01-16T10:13:18.947280,46.5427,-9.0774,0
564745506,7854,Singapore,74.8,False,cargo,VLCC,14.5,278.9,2024-01-19T12:00:00,2024-01-19T15:52:07.741043,48.188,-16.1229,0
353495673,5600,Panama,177.4,True,tanker,large,0.0,184.3,2024-11-05T01:00:00,2024-11-06T03:57:12.378215,48.0009,135.9528,1
671957961,2802,Togo,24.6,False,container,small,15.1,24.0,2024-08-20T04:00:00,2024-08-20T09:59:41.023590,42.7868,-14.7829,0
211530823,9501,Germany,90.3,False,tanker,small,4.5,208.9,2024-03-11T21:00:00,2024-03-12T01:58:27.078866,14.1506,106.5572,0
239811929,3867,Greece,17.3,False,passenger,VLCC,11.6,206.3,2024-02-11T12:00:00,2024-02-11T12:06:00,8.4563,0.3477,0
613791502,3638,Cameroon,154.0,True,tanker,VLCC,4.4,99.8,2024-12-01T11:00:00,2024-12-01T21:38:00.730229,52.1839,139.0546,1
511184178,19917,Palau,37.6,False,tanker,VLCC,9.9,293.5,2024-01-09T04:00:00,2024-01-09T05:10:49.288423,13.2933,116.5659,0
232267750,11808,UK,2.0,False,passenger,medium,11.0,216.9,2024-09-24T05:00:00,2024-09-24T05:39:08.185005,-3.9648,57.8117,0
637011764,600,Liberia,199.1,True,tanker,large,4.3,298.9,2024-05-03T17:00:00,2024-05-04T17:16:28.401611,71.3115,41.1836,1
232803858,13788,UK,124.7,False,bulk_carrier,medium,10.5,12.4,2024-12-15T11:00:00,2024-12-15T16:15:01.841103,-3.2671,-13.1607,0
440382479,1653,South Korea,260.3,True,tanker,medium,2.8,158.4,2024-01-31T19:00:00,2024-01-31T21:12:46.542197,43.3228,144.3915,1
241471886,16835,Greece,52.3,False,tanker,small,11.6,254.0,2024-05-19T08:00:00,2024-05-19T08:06:00,53.683,133.8263,0
674452968,1618,Tanzania,58.2,False,container,large,8.0,117.3,2024-07-15T06:00:00,2024-07-15T13:11:41.153734,39.6571,4.8371,0
671231358,1894,Togo,253.7,True,tanker,VLCC,4.4,175.3,2024-02-16T16:00:00,2024-02-17T18:13:30.977836,34.1862,34.975,1
441588759,1345,South Korea,6.1,False,container,small,1.7,289.8,2024-05-01T22:00:00,2024-05-02T01:43:06.816934,68.6356,25.3299,0
235692188,19186,UK,68.1,False,container,small,7.9,29.7,2024-02-26T14:00:00,2024-02-26T16:25:21.472741,18.4937,106.3126,0
613105884,15717,Cameroon,96.9,True,container,medium,8.1,354.2,2024-04-20T02:00:00,2024-04-20T04:25:13.719013,-2.7433,61.1364,0
671561115,263,Togo,174.0,True,tanker,large,4.4,122.3,2024-04-25T12:00:00,2024-04-26T16:10:31.817718,13.4689,116.722,1
613514565,376,Cameroon,135.4,True,tanker,VLCC,5.9,289.6,2024-02-08T13:00:00,2024-02-08T13:30:00,46.378,38.9943,1
239054059,11862,Greece,53.9,False,container,large,6.6,17.9,2024-03-24T06:00:00,2024-03-24T06:06:00,4.6772,-4.8275,0
240969710,13853,Greece,117.1,False,container,large,6.5,288.0,2024-04-13T06:00:00,2024-04-13T07:13:06.411630,20.6819,64.5196,0
511399170,1467,Palau,111.1,True,tanker,medium,4.7,187.2,2024-09-22T22:00:00,2024-09-23T19:23:36.084953,20.8788,53.415,1
241173229,6127,Greece,45.9,False,fishing,VLCC,10.9,262.1,2024-07-24T12:00:00,2024-07-24T21:50:21.121534,37.3409,-24.5817,0
613772826,7055,Cameroon,8.1,False,cargo,medium,3.0,253.8,2024-12-22T05:00:00,2024-12-22T07:29:57.903655,38.4659,23.3046,0
239932445,9738,Greece,54.7,False,bulk_carrier,small,11.3,20.3,2024-08-05T04:00:00,2024-08-05T08:15:24.768728,54.4529,131.2653,0
356602403,5697,Panama,184.8,True,tanker,VLCC,1.9,43.0,2024-08-05T23:00:00,2024-08-06T10:44:52.740232,12.0971,3.7715,1
613714839,11139,Cameroon,28.5,False,tanker,small,13.7,333.6,2024-08-09T16:00:00,2024-08-09T20:21:48.771047,39.8288,18.2977,0
671812615,16758,Togo,2.0,True,fishing,medium,10.6,225.0,2024-03-27T05:00:00,2024-03-27T09:20:54.134284,40.6205,31.7294,0
671699066,17341,Togo,57.1,True,tanker,large,15.9,33.7,2024-11-23T02:00:00,2024-11-23T02:06:00,45.7865,-34.1512,0
235196081,15626,UK,75.8,False,cargo,VLCC,5.8,264.3,2024-08-23T22:00:00,2024-08-24T02:09:20.407231,41.2697,-9.1357,0
674151345,942,Tanzania,226.8,False,tanker,medium,0.0,345.1,2024-07-26T23:00:00,2024-07-27T23:10:05.888854,45.1651,40.2561,1
538978148,16061,Marshall Islands,74.7,False,bulk_carrier,large,7.3,280.7,2024-10-24T20:00:00,2024-10-24T23:29:56.094698,40.0936,13.402,0
674378783,3175,Tanzania,44.7,False,cargo,VLCC,8.1,55.8,2024-10-30T10:00:00,2024-10-30T10:06:00,17.9915,79.8262,0
412850960,13242,China,54.7,False,fishing,medium,6.8,72.1,2024-12-19T05:00:00,2024-12-19T07:46:51.478885,2.7567,-13.0978,0
538270953,12553,Marshall Islands,24.3,False,cargo,small,14.8,38.6,2024-08-06T09:00:00,2024-08-06T09:06:00,34.4668,-2.4461,0
220121867,9394,Denmark,115.6,True,tanker,medium,7.2,139.2,2024-04-09T12:00:00,2024-04-09T14:16:22.773375,19.8631,106.2628,0
232311220,6865,UK,37.2,False,fishing,medium,7.4,211.2,2024-11-18T10:00:00,2024-11-18T10:06:00,11.9435,-16.8172,0
259084886,4417,Norway,2.0,False,tanker,medium,11.5,318.9,2024-01-19T07:00:00,2024-01-19T09:11:03.266829,49.9987,-28.1085,0
219866495,11698,Denmark,140.0,False,bulk_carrier,small,13.5,19.0,2024-02-16T04:00:00,2024-02-16T05:53:35.404529,39.6685,-32.5921,0
441832719,18413,South Korea,2.0,False,cargo,large,7.5,111.6,2024-08-16T12:00:00,2024-08-16T13:48:31.884652,19.4266,114.7347,0
432320702,17205,Japan,117.9,False,tanker,small,10.6,323.1,2024-12-03T23:00:00,2024-12-04T02:28:54.854799,16.0366,61.5134,0
357354886,90,Panama,92.4,False,cargo,large,6.6,134.5,2024-11-10T03:00:00,2024-11-10T03:06:00,31.2085,-29.5411,0
356874417,12695,Panama,53.3,False,tanker,small,6.9,15.0,2024-08-01T01:00:00,2024-08-01T01:06:00,6.0394,57.8873,0
234856202,16299,UK,61.1,False,container,medium,10.1,196.3,2024-02-26T04:00:00,2024-02-26T05:35:46.224627,12.0273,0.6588,0
440077964,16814,South Korea,48.7,False,tanker,medium,8.2,93.3,2024-01-10T23:00:00,2024-01-11T01:50:49.768256,-4.5558,-5.8984,0
626784294,299,Gabon,87.6,True,tanker,large,6.6,45.7,2024-02-04T11:00:00,2024-02-04T16:37:32.070643,44.9239,37.6454,1
564238193,18394,Singapore,12.5,False,tanker,medium,11.4,104.0,2024-12-30T10:00:00,2024-12-30T11:43:59.728017,37.1964,-2.0195,0
616166467,13719,Comoros,2.0,True,fishing,medium,4.9,280.8,2024-11-06T02:00:00,2024-11-06T06:57:38.436377,46.7857,130.8608,0
218431082,10753,Germany,2.0,False,fishing,small,12.0,347.3,2024-09-10T09:00:00,2024-09-10T14:19:25.745473,6.1993,115.1462,0
440636512,1489,South Korea,46.3,False,tanker,medium,19.6,93.0,2024-08-01T22:00:00,2024-08-02T00:17:14.196955,43.7466,37.5239,0
241792427,4975,Greece,3.4,False,tanker,VLCC,12.5,253.5,2024-06-30T04:00:00,2024-06-30T08:59:57.305419,13.0623,114.7186,0
563455598,2036,Singapore,201.6,False,tanker,large,7.3,119.0,2024-12-11T17:00:00,2024-12-12T19:09:48.790487,73.5098,42.2864,1
511999608,13935,Palau,15.1,False,bulk_carrier,medium,13.6,330.3,2024-09-15T00:00:00,2024-09-15T00:06:00,7.9793,-5.2897,0
219636615,3962,Denmark,100.5,False,passenger,VLCC,10.2,56.7,2024-11-05T14:00:00,2024-11-05T15:32:31.774836,36.2586,22.9459,0
431986126,3676,Japan,33.6,False,tanker,medium,6.8,197.4,2024-08-21T20:00:00,2024-08-21T21:39:58.700281,20.0325,117.183,0
413864038,12054,China,59.5,False,cargo,small,16.8,315.6,2024-01-21T01:00:00,2024-01-21T01:06:00,0.3045,110.8361,0
538528424,3803,Marshall Islands,61.8,True,cargo,large,12.9,82.1,2024-07-08T05:00:00,2024-07-08T05:06:00,36.588,23.0114,0
441836981,11395,South Korea,2.0,False,tanker,medium,10.3,243.4,2024-01-02T16:00:00,2024-01-02T18:19:47.390817,4.6246,-15.5243,0
355930245,6909,Panama,66.3,False,bulk_carrier,small,7.3,63.2,2024-07-15T21:00:00,2024-07-16T03:36:20.854839,39.8408,-33.7479,0
440128630,13408,South Korea,69.2,True,tanker,VLCC,10.5,317.8,2024-03-12T04:00:00,2024-03-12T08:48:11.504036,31.8822,-0.5674,0
338784856,19904,USA,66.4,False,tanker,large,11.5,82.0,2024-01-26T12:00:00,2024-01-26T12:06:00,49.2126,-28.6761,0
211302341,7732,Germany,21.9,True,tanker,large,10.7,182.2,2024-05-26T12:00:00,2024-05-26T12:31:58.090650,37.0641,24.4465,0
441610079,2356,South Korea,55.0,False,container,small,7.6,294.9,2024-05-01T21:00:00,2024-05-02T03:23:26.135944,22.6302,118.4033,0
355646975,340,Panama,17.1,True,container,small,16.7,342.8,2024-07-19T03:00:00,2024-07-19T03:06:00,30.4636,2.5057,0
432361769,642,Japan,2.1,False,cargo,small,4.5,71.3,2024-03-18T06:00:00,2024-03-18T07:42:00.003223,32.5905,-7.9956,0
234807907,16286,UK,42.4,False,passenger,small,16.0,200.9,2024-10-04T02:00:00,2024-10-04T04:51:03.841459,37.1468,29.467,0
232331263,1466,UK,35.3,False,fishing,small,12.4,242.5,2024-07-26T01:00:00,2024-07-26T01:06:00,35.9641,14.9184,0
235472067,13981,UK,58.9,False,cargo,VLCC,11.5,88.4,2024-05-08T23:00:00,2024-05-08T23:06:00,14.7805,62.327,0
671899202,10138,Togo,7.8,False,tanker,medium,5.7,138.6,2024-01-13T17:00:00,2024-01-13T17:06:00,13.0586,-3.4077,0
674648062,17790,Tanzania,90.5,False,tanker,medium,6.3,161.5,2024-12-05T00:00:00,2024-12-05T01:28:40.501823,0.0535,-4.1965,0
441766533,7502,South Korea,38.4,False,cargo,small,16.0,278.4,2024-09-19T16:00:00,2024-09-19T18:28:40.148119,3.7545,3.0742,0
616413073,3145,Comoros,228.1,False,tanker,medium,5.3,154.3,2024-07-07T17:00:00,2024-07-08T20:52:51.588609,50.1726,-27.0646,1
511766477,11540,Palau,45.6,True,fishing,small,6.8,38.8,2024-05-04T21:00:00,2024-05-05T01:08:21.460597,46.1956,-14.9364,0
414846360,8059,China,41.4,False,container,large,4.1,68.9,2024-02-20T13:00:00,2024-02-20T13:06:00,21.1552,118.3738,0
356429138,883,Panama,45.9,False,tanker,small,1.9,257.4,2024-12-04T07:00:00,2024-12-04T07:06:00,35.0401,-29.3993,0
241232668,17009,Greece,67.7,False,bulk_carrier,large,9.8,220.1,2024-12-30T03:00:00,2024-12-30T09:46:34.361907,33.4272,-23.6688,0
671375564,5595,Togo,173.5,True,tanker,VLCC,5.5,195.6,2024-09-23T00:00:00,2024-09-24T17:30:03.226724,36.0123,-5.3195,1
441639447,16350,South Korea,2.0,False,tanker,small,1.7,240.5,2024-12-27T03:00:00,2024-12-27T03:06:00,37.682,-25.6013,0
234191415,7978,UK,85.1,False,cargo,small,9.7,214.4,2024-07-31T14:00:00,2024-07-31T19:27:37.374070,10.8868,118.9487,0
616461960,16511,Comoros,131.1,False,cargo,small,13.4,283.9,2024-07-14T14:00:00,2024-07-14T14:06:00,36.7982,-12.4205,0
413503546,15493,China,52.9,False,cargo,medium,10.8,88.7,2024-03-21T10:00:00,2024-03-21T10:39:26.954202,20.4449,118.194,0
538728102,2077,Marshall Islands,230.4,False,tanker,large,6.5,247.5,2024-05-09T00:00:00,2024-05-10T02:08:49.061370,43.2705,40.8943,1
626584209,4104,Gabon,200.6,False,tanker,medium,2.0,225.0,2024-03-06T06:00:00,2024-03-07T21:21:04.832420,69.1411,33.2755,1
564341329,1005,Singapore,40.1,False,tanker,VLCC,8.2,356.2,2024-10-04T10:00:00,2024-10-04T14:45:20.537648,-2.3899,77.2239,0
538452848,5969,Marshall Islands,256.4,True,tanker,VLCC,9.4,42.8,2024-06-18T16:00:00,2024-06-19T14:49:40.185516,36.3343,22.6077,1
258489248,8982,Norway,46.1,False,cargo,small,16.7,222.2,2024-01-10T08:00:00,2024-01-10T11:04:32.009146,14.5831,58.812,0
441743605,13862,South Korea,49.0,False,cargo,small,13.7,186.1,2024-12-12T07:00:00,2024-12-12T09:34:30.306582,6.0659,64.8089,0
259256295,15609,Norway,2.0,False,cargo,large,11.0,308.0,2024-07-16T23:00:00,2024-07-17T01:58:02.701982,0.312,-5.1226,0
511575545,19731,Palau,33.7,False,tanker,small,8.6,80.9,2024-03-03T03:00:00,2024-03-03T05:04:01.233682,35.6488,-5.3235,0
636440614,11477,Liberia,67.3,False,bulk_carrier,medium,8.4,304.2,2024-11-06T21:00:00,2024-11-06T21:12:26.537910,50.8334,-17.9073,0
563580186,266,Singapore,147.1,False,tanker,small,11.9,345.1,2024-10-31T03:00:00,2024-10-31T03:34:28.643189,71.423,23.4183,0
613886948,2576,Cameroon,62.8,True,tanker,large,7.5,330.2,2024-05-20T00:00:00,2024-05-21T06:58:37.313657,49.4522,130.1538,1
538602753,7901,Marshall Islands,41.3,False,tanker,VLCC,10.0,240.4,2024-11-27T12:00:00,2024-11-27T12:06:00,33.8553,22.5756,0
259766586,9796,Norway,2.0,False,tanker,small,8.7,292.5,2024-05-03T11:00:00,2024-05-03T15:40:14.623353,36.7798,22.2682,0
218534632,4043,Germany,216.4,False,tanker,medium,6.0,312.4,2024-05-02T05:00:00,2024-05-03T15:23:56.685403,3.5444,70.755,1
431209061,11263,Japan,56.4,False,fishing,medium,9.0,183.0,2024-12-11T13:00:00,2024-12-11T13:06:00,32.9571,-37.9123,0
538686469,6365,Marshall Islands,114.2,True,tanker,VLCC,13.1,192.8,2024-05-02T07:00:00,2024-05-02T07:06:00,-4.6541,3.2821,0
671332336,4079,Togo,69.8,True,tanker,large,4.1,132.1,2024-12-25T13:00:00,2024-12-26T21:04:03.673383,44.9058,36.9592,1
412902193,7758,China,71.2,False,cargo,large,10.2,263.4,2024-11-25T16:00:00,2024-11-26T01:07:41.684682,1.8575,-4.7268,0
440063928,1266,South Korea,71.9,False,cargo,large,15.0,182.8,2024-04-19T08:00:00,2024-04-19T10:02:19.571652,18.9127,116.5472,0
511862003,7678,Palau,2.0,False,tanker,large,3.2,331.3,2024-12-06T22:00:00,2024-12-07T00:23:05.235864,48.8391,-8.4316,0
671564376,2974,Togo,156.5,False,other,small,5.6,315.3,2024-11-08T10:00:00,2024-11-08T12:05:23.906981,34.8232,-21.655,0
671532813,9472,Togo,106.0,False,passenger,medium,8.0,202.0,2024-10-12T00:00:00,2024-10-12T04:18:03.932806,40.2629,32.6487,0
351332847,12674,Panama,2.0,False,container,VLCC,9.6,25.6,2024-12-18T19:00:00,2024-12-18T20:30:44.063504,35.0379,-16.962,0
355315571,4604,Panama,202.0,False,tanker,VLCC,4.3,130.7,2024-08-10T00:00:00,2024-08-10T15:05:51.088851,47.2489,136.3207,1
